file_id,panopticon_event_score,panopticon_flag
325,0.5746973752975464,False
289,0.37100327014923096,False
244,0.4801417291164398,False
916,0.9990131855010986,True
908,0.999995231628418,True
544,0.7686914801597595,False
636,0.3363521993160248,False
411,0.678961992263794,False
980,0.9985163807868958,True
1478,0.9998719692230225,True
349,0.5272803902626038,False
665,0.32889631390571594,False
151,0.3257049322128296,False
295,0.8162285089492798,False
1261,0.9928336143493652,True
1173,0.9984297156333923,True
414,0.6206004619598389,False
1095,0.9999970197677612,True
1232,0.9991980195045471,True
1020,0.9998080134391785,True
1088,0.9999368190765381,True
997,0.9982824325561523,True
641,0.4485788643360138,False
1085,0.9992200136184692,True
482,0.7135360836982727,False
1019,0.9999953508377075,True
1395,0.9995173215866089,True
838,0.999992847442627,True
192,0.37281015515327454,False
1199,0.9805254340171814,True
1116,0.9999383687973022,True
136,0.8484115600585938,True
279,0.7520803809165955,False
141,0.53128981590271,False
989,0.9995476603507996,True
1125,0.9996494054794312,True
1066,0.9999723434448242,True
1377,0.9838549494743347,True
780,0.997194766998291,True
1154,0.7693983912467957,False
1379,0.9965450167655945,True
51,0.6855634450912476,False
731,0.6870948672294617,False
866,0.9996101260185242,True
169,0.2900308072566986,False
800,0.9990777969360352,True
1130,0.999686598777771,True
384,0.6759239435195923,False
724,0.4324151873588562,False
396,0.3142182528972626,False
261,0.2538102865219116,False
757,0.9995892643928528,True
574,0.3500213921070099,False
704,0.3972775638103485,False
1073,0.9992799162864685,True
540,0.5118091702461243,False
710,0.33115288615226746,False
1342,0.9992851614952087,True
1096,0.999987006187439,True
1358,0.7391811609268188,False
607,0.2614632546901703,False
932,0.9994398951530457,True
